signup_month,last_active,close_month,reason_code,tenure_months,channel,region,age_band,promo,first_account_tier,last_account_tier,max_fee,total_revenue,churned
2023-09,2023-11,2023-12,Unknown,3,Outbound,South East,65+,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Online,Scotland,18-24,True,Silver,Classic,11,22,False
2023-09,2024-12,,,16,Online,South East,25-34,False,Silver,Silver,11,176,False
2023-09,2024-12,,,16,Online,North,55-64,False,Silver,Silver,11,176,False
2023-09,2024-12,,,16,Online,North,35-44,False,Silver,Silver,11,165,False
2023-09,2024-12,,,16,Branch,North,55-64,False,Platinum,Gold,28,438,False
2023-09,2024-12,,,16,Broker/IFA,North,25-34,False,Silver,Silver,11,176,False
2023-09,2023-11,,Unknown,3,Comparison Site,London,18-24,True,Classic,Classic,0,0,True
2023-09,2023-12,,Unknown,4,Outbound,Midlands,25-34,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Broker/IFA,London,55-64,False,Gold,Gold,18,288,False
2023-09,2024-06,2024-07,Unknown,10,Online,South East,18-24,False,Platinum,Platinum,28,280,True
2023-09,2024-12,,,16,Online,Wales & NI,55-64,False,Silver,Classic,11,11,False
2023-09,2023-10,2023-11,Unknown,2,Comparison Site,Scotland,18-24,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Branch,London,18-24,False,Silver,Platinum,28,411,False
2023-09,2024-03,2024-04,Unknown,7,Online,Midlands,65+,True,Gold,Gold,18,18,True
2023-09,2024-08,2024-09,Unknown,12,Referral,North,65+,False,Silver,Classic,11,66,True
2023-09,2024-04,2024-05,Unknown,8,Branch,London,25-34,False,Silver,Silver,11,88,True
2023-09,2023-12,,Unknown,4,Comparison Site,North,25-34,False,Gold,Gold,18,72,True
2023-09,2024-09,2024-10,Unknown,13,Referral,North,55-64,False,Gold,Platinum,28,344,True
2023-09,2024-03,2024-04,Unknown,7,Comparison Site,South East,55-64,True,Platinum,Platinum,28,28,True
2023-09,2024-12,,,16,Branch,London,35-44,False,Gold,Platinum,28,318,False
2023-09,2024-12,,,16,Broker/IFA,London,35-44,False,Silver,Silver,11,176,False
2023-09,2024-12,,,16,Referral,North,25-34,False,Silver,Gold,18,183,False
2023-09,2024-05,2024-06,Unknown,9,Outbound,Midlands,35-44,False,Silver,Silver,11,99,True
2023-09,2024-12,,,16,Online,Scotland,45-54,False,Gold,Platinum,28,318,False
2023-09,2023-09,,Unknown,1,Comparison Site,North,25-34,True,Classic,Classic,0,0,True
2023-09,2024-07,2024-08,Unknown,11,Comparison Site,London,25-34,False,Silver,Platinum,28,237,True
2023-09,2024-11,,Unknown,15,Online,Midlands,65+,False,Silver,Classic,11,154,True
2023-09,2024-06,,Unknown,10,Branch,Midlands,25-34,False,Classic,Silver,11,66,True
2023-09,2024-06,2024-07,Unknown,10,Comparison Site,London,35-44,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Referral,North,18-24,False,Gold,Gold,28,298,False
2023-09,2024-01,2024-02,Unknown,5,Comparison Site,Midlands,18-24,True,Silver,Silver,0,0,True
2023-09,2024-12,,,16,Comparison Site,Wales & NI,25-34,False,Classic,Classic,0,0,False
2023-09,2023-10,2023-11,Unknown,2,Comparison Site,Scotland,55-64,False,Silver,Silver,11,22,True
2023-09,2024-03,2024-04,Unknown,7,Comparison Site,Midlands,45-54,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Broker/IFA,North,65+,False,Platinum,Platinum,28,428,False
2023-09,2024-12,,,16,Branch,South East,18-24,True,Silver,Classic,11,88,False
2023-09,2023-12,,Unknown,4,Outbound,London,25-34,True,Gold,Silver,0,0,True
2023-09,2024-12,,,16,Comparison Site,Midlands,65+,True,Silver,Silver,11,110,False
2023-09,2024-12,,,16,Online,Midlands,55-64,False,Silver,Silver,11,176,False
2023-09,2024-12,,,16,Branch,London,18-24,False,Silver,Platinum,28,370,False
2023-09,2024-12,,,16,Online,Midlands,45-54,False,Silver,Silver,11,176,False
2023-09,2023-11,,Unknown,3,Branch,North,45-54,True,Silver,Classic,0,0,True
2023-09,2024-12,,,16,Outbound,Scotland,25-34,True,Classic,Classic,11,11,False
2023-09,2023-09,,Unknown,1,Online,Wales & NI,25-34,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Outbound,North,65+,True,Silver,Classic,11,55,False
2023-09,2024-12,,,16,Branch,London,25-34,False,Silver,Silver,11,176,False
2023-09,2024-12,,,16,Broker/IFA,London,45-54,False,Platinum,Gold,28,418,False
2023-09,2024-12,,,16,Branch,North,55-64,True,Silver,Gold,18,180,False
2023-09,2024-11,2024-12,Unknown,15,Branch,North,18-24,False,Platinum,Platinum,28,420,True
2023-09,2024-12,,,16,Broker/IFA,Wales & NI,35-44,False,Gold,Gold,28,338,False
2023-09,2024-12,,,16,Branch,London,35-44,False,Gold,Gold,18,288,False
2023-09,2023-10,2023-11,Unknown,2,Branch,South East,18-24,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Branch,North,35-44,True,Gold,Platinum,28,240,False
2023-09,2024-03,2024-04,Unknown,7,Comparison Site,Midlands,18-24,True,Silver,Silver,11,11,True
2023-09,2024-11,,Unknown,15,Comparison Site,South East,18-24,False,Gold,Gold,18,270,True
2023-09,2024-12,,,16,Online,Wales & NI,55-64,False,Silver,Silver,11,176,False
2023-09,2024-12,,,16,Referral,London,18-24,False,Silver,Gold,18,267,False
2023-09,2024-12,,,16,Branch,Wales & NI,45-54,False,Platinum,Platinum,28,448,False
2023-09,2024-12,,,16,Online,London,25-34,False,Silver,Gold,18,124,False
2023-09,2023-10,2023-11,Unknown,2,Outbound,South East,25-34,False,Silver,Silver,11,22,True
2023-09,2023-12,,Unknown,4,Referral,London,25-34,False,Silver,Silver,11,44,True
2023-09,2024-12,,,16,Branch,London,25-34,False,Silver,Classic,11,11,False
2023-09,2024-12,2025-01,Unknown,16,Comparison Site,Midlands,18-24,True,Silver,Silver,11,110,True
2023-09,2024-12,,,16,Referral,London,35-44,False,Gold,Platinum,28,428,False
2023-09,2024-12,,,16,Online,London,25-34,True,Platinum,Platinum,28,280,False
2023-09,2024-12,,,16,Comparison Site,North,35-44,True,Silver,Classic,11,22,False
2023-09,2024-03,2024-04,Unknown,7,Comparison Site,North,25-34,True,Classic,Classic,0,0,True
2023-09,2024-10,2024-11,Unknown,14,Online,South East,35-44,True,Classic,Silver,11,33,True
2023-09,2024-12,,,16,Comparison Site,Scotland,25-34,False,Classic,Classic,0,0,False
2023-09,2023-10,2023-11,Unknown,2,Comparison Site,Scotland,35-44,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Referral,Scotland,55-64,False,Platinum,Platinum,28,448,False
2023-09,2024-12,,,16,Online,South East,18-24,False,Classic,Classic,0,0,False
2023-09,2024-12,,,16,Broker/IFA,South East,25-34,False,Gold,Platinum,28,378,False
2023-09,2024-12,,,16,Online,South East,45-54,False,Silver,Classic,11,55,False
2023-09,2023-10,,Unknown,2,Outbound,Midlands,18-24,True,Platinum,Platinum,0,0,True
2023-09,2024-12,,,16,Outbound,Wales & NI,35-44,True,Gold,Gold,18,180,False
2023-09,2024-12,,,16,Online,London,18-24,False,Classic,Silver,11,99,False
2023-09,2024-12,,,16,Branch,London,55-64,False,Gold,Platinum,28,348,False
2023-09,2024-03,,Unknown,7,Online,South East,45-54,True,Silver,Silver,11,11,True
2023-09,2024-09,2024-10,Unknown,13,Comparison Site,North,65+,False,Classic,Classic,0,0,True
2023-09,2024-11,2024-12,Unknown,15,Referral,South East,65+,False,Gold,Gold,28,360,True
2023-09,2024-12,,,16,Online,Scotland,18-24,False,Platinum,Platinum,28,448,False
2023-09,2023-09,2023-10,Unknown,1,Comparison Site,Midlands,45-54,True,Silver,Silver,0,0,True
2023-09,2024-03,2024-04,Unknown,7,Comparison Site,North,55-64,True,Silver,Silver,11,11,True
2023-09,2024-12,,,16,Branch,London,45-54,False,Platinum,Platinum,28,448,False
2023-09,2024-12,,,16,Branch,North,25-34,False,Gold,Platinum,28,438,False
2023-09,2024-12,,,16,Branch,South East,65+,False,Silver,Silver,11,176,False
2023-09,2023-11,,Unknown,3,Outbound,Midlands,18-24,True,Gold,Gold,0,0,True
2023-09,2024-12,,,16,Branch,London,45-54,False,Gold,Platinum,28,341,False
2023-09,2023-09,,Unknown,1,Comparison Site,London,25-34,True,Classic,Classic,0,0,True
2023-09,2023-09,2023-10,Unknown,1,Comparison Site,South East,35-44,True,Classic,Classic,0,0,True
2023-09,2023-12,2024-01,Unknown,4,Outbound,Midlands,55-64,True,Silver,Silver,0,0,True
2023-09,2024-12,,,16,Branch,North,18-24,False,Gold,Platinum,28,328,False
2023-09,2024-07,,Unknown,11,Comparison Site,South East,25-34,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Branch,Wales & NI,55-64,False,Gold,Platinum,28,308,False
2023-09,2024-04,,Unknown,8,Broker/IFA,Wales & NI,25-34,False,Gold,Platinum,28,194,True
2023-09,2024-12,,,16,Referral,Midlands,65+,False,Gold,Gold,18,288,False
2023-09,2024-12,2025-01,Unknown,16,Online,London,45-54,False,Silver,Gold,18,183,True
2023-09,2024-12,,,16,Online,North,35-44,True,Silver,Silver,18,124,False
2023-09,2024-02,,Unknown,6,Online,Scotland,25-34,False,Silver,Silver,11,66,True
2023-09,2024-12,,,16,Broker/IFA,London,45-54,False,Silver,Gold,18,232,False
2023-09,2024-07,,Unknown,11,Comparison Site,London,55-64,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Online,Midlands,45-54,False,Platinum,Platinum,28,408,False
2023-09,2024-12,,,16,Branch,London,55-64,False,Silver,Gold,18,211,False
2023-09,2023-12,,Unknown,4,Comparison Site,London,35-44,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Branch,Scotland,25-34,False,Gold,Platinum,28,418,False
2023-09,2023-11,2023-12,Unknown,3,Comparison Site,South East,25-34,False,Silver,Silver,11,33,True
2023-09,2024-12,,,16,Branch,Midlands,25-34,False,Silver,Silver,18,218,False
2023-09,2024-12,,,16,Comparison Site,Midlands,55-64,True,Silver,Silver,11,110,False
2023-09,2024-12,,,16,Online,South East,35-44,False,Gold,Gold,18,288,False
2023-09,2024-10,2024-11,Unknown,14,Branch,North,35-44,False,Silver,Gold,18,245,True
2023-09,2024-12,,,16,Comparison Site,Midlands,25-34,False,Gold,Gold,18,288,False
2023-09,2024-12,,,16,Referral,Midlands,18-24,False,Gold,Gold,18,288,False
2023-09,2024-12,,,16,Broker/IFA,South East,25-34,False,Platinum,Platinum,28,388,False
2023-09,2023-09,2023-10,Unknown,1,Comparison Site,Wales & NI,35-44,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Online,Scotland,25-34,False,Silver,Silver,11,176,False
2023-09,2024-03,,Unknown,7,Comparison Site,London,25-34,True,Classic,Silver,11,11,True
2023-09,2024-12,,,16,Branch,South East,35-44,False,Gold,Silver,18,232,False
2023-09,2024-12,,,16,Online,South East,25-34,False,Silver,Classic,11,44,False
2023-09,2024-12,,,16,Broker/IFA,Wales & NI,25-34,False,Platinum,Platinum,28,448,False
2023-09,2024-03,2024-04,Unknown,7,Online,North,25-34,False,Classic,Classic,0,0,True
2023-09,2024-05,,Unknown,9,Referral,North,65+,False,Silver,Classic,11,55,True
2023-09,2024-12,,,16,Online,London,45-54,True,Gold,Silver,11,110,False
2023-09,2024-12,,,16,Outbound,London,25-34,False,Gold,Gold,18,246,False
2023-09,2023-10,2023-11,Unknown,2,Outbound,Midlands,25-34,False,Silver,Silver,11,22,True
2023-09,2024-12,,,16,Branch,South East,35-44,True,Platinum,Gold,28,220,False
2023-09,2024-12,,,16,Broker/IFA,Scotland,45-54,True,Platinum,Platinum,28,280,False
2023-09,2024-03,,Unknown,7,Comparison Site,North,35-44,True,Silver,Silver,11,11,True
2023-09,2023-10,2023-11,Unknown,2,Comparison Site,North,55-64,True,Classic,Classic,0,0,True
2023-09,2023-12,2024-01,Unknown,4,Referral,North,45-54,True,Silver,Silver,0,0,True
2023-09,2024-12,,,16,Branch,London,25-34,False,Silver,Silver,11,176,False
2023-09,2024-12,,,16,Online,London,55-64,False,Platinum,Platinum,28,448,False
2023-09,2024-07,2024-08,Unknown,11,Comparison Site,Midlands,45-54,False,Classic,Silver,11,110,True
2023-09,2024-12,,,16,Branch,London,25-34,False,Silver,Silver,11,99,False
2023-09,2024-12,,,16,Broker/IFA,Scotland,45-54,False,Platinum,Platinum,28,448,False
2023-09,2024-04,2024-05,Unknown,8,Comparison Site,London,18-24,True,Silver,Silver,11,22,True
2023-09,2024-12,,,16,Referral,London,35-44,False,Platinum,Platinum,28,448,False
2023-09,2023-12,,Unknown,4,Online,South East,25-34,False,Silver,Silver,11,44,True
2023-09,2024-12,,,16,Online,South East,55-64,True,Platinum,Platinum,28,280,False
2023-09,2024-12,,,16,Referral,London,45-54,False,Silver,Gold,18,204,False
2023-09,2023-12,2024-01,Unknown,4,Broker/IFA,Scotland,18-24,False,Platinum,Platinum,28,112,True
2023-09,2024-12,,,16,Comparison Site,London,45-54,True,Gold,Gold,18,180,False
2023-09,2024-03,2024-04,Unknown,7,Comparison Site,North,55-64,True,Silver,Silver,11,11,True
2023-09,2024-12,,,16,Outbound,Wales & NI,45-54,False,Platinum,Gold,28,388,False
2023-09,2024-01,2024-02,Unknown,5,Comparison Site,Midlands,25-34,True,Silver,Classic,0,0,True
2023-09,2024-12,2025-01,Unknown,16,Online,Wales & NI,45-54,False,Classic,Silver,11,77,True
2023-09,2024-03,2024-04,Unknown,7,Branch,Scotland,18-24,True,Silver,Classic,0,0,True
2023-09,2023-09,2023-10,Unknown,1,Online,South East,25-34,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Branch,London,35-44,False,Platinum,Platinum,28,448,False
2023-09,2023-12,,Unknown,4,Comparison Site,North,65+,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Comparison Site,London,55-64,True,Silver,Silver,11,110,False
2023-09,2024-02,2024-03,Unknown,6,Online,North,55-64,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Outbound,London,18-24,True,Silver,Silver,11,110,False
2023-09,2024-12,,,16,Outbound,Scotland,35-44,True,Silver,Silver,11,110,False
2023-09,2024-12,,,16,Comparison Site,London,65+,False,Silver,Silver,11,176,False
2023-09,2023-10,,Unknown,2,Outbound,Midlands,35-44,True,Silver,Silver,0,0,True
2023-09,2023-10,,Unknown,2,Online,Midlands,55-64,False,Silver,Silver,11,22,True
2023-09,2023-10,2023-11,Unknown,2,Online,Wales & NI,25-34,False,Silver,Silver,11,22,True
2023-09,2023-12,2024-01,Unknown,4,Online,Scotland,45-54,False,Gold,Gold,18,72,True
2023-09,2024-12,,,16,Branch,North,25-34,False,Gold,Gold,18,204,False
2023-09,2024-12,,,16,Online,Midlands,25-34,False,Classic,Silver,11,121,False
2023-09,2024-12,,,16,Referral,South East,55-64,False,Classic,Silver,11,88,False
2023-09,2023-10,,Unknown,2,Comparison Site,Midlands,25-34,True,Classic,Classic,0,0,True
2023-09,2024-08,2024-09,Unknown,12,Referral,North,35-44,False,Gold,Silver,18,153,True
2023-09,2024-05,2024-06,Unknown,9,Branch,North,35-44,False,Gold,Silver,18,120,True
2023-09,2024-01,2024-02,Unknown,5,Comparison Site,South East,55-64,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Comparison Site,Midlands,25-34,True,Classic,Classic,0,0,False
2023-09,2024-07,2024-08,Unknown,11,Comparison Site,Midlands,35-44,False,Gold,Gold,18,198,True
2023-09,2023-09,2023-10,Unknown,1,Outbound,London,35-44,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Broker/IFA,London,45-54,True,Silver,Silver,11,88,False
2023-09,2024-12,,,16,Referral,London,25-34,False,Classic,Silver,11,99,False
2023-09,2024-12,,,16,Outbound,London,35-44,False,Platinum,Platinum,28,448,False
2023-09,2024-12,,,16,Referral,London,25-34,False,Gold,Platinum,28,308,False
2023-09,2024-05,,Unknown,9,Online,London,25-34,True,Platinum,Platinum,28,84,True
2023-09,2024-12,,,16,Comparison Site,North,35-44,True,Silver,Silver,11,110,False
2023-09,2024-10,2024-11,Unknown,14,Online,Wales & NI,65+,True,Platinum,Silver,28,157,True
2023-09,2024-11,2024-12,Unknown,15,Online,North,35-44,False,Silver,Gold,18,256,True
2023-09,2024-12,2025-01,Unknown,16,Comparison Site,London,25-34,True,Silver,Silver,11,110,True
2023-09,2023-10,2023-11,Unknown,2,Outbound,South East,55-64,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Branch,South East,55-64,False,Gold,Silver,18,274,False
2023-09,2024-12,,,16,Comparison Site,Midlands,55-64,True,Silver,Gold,18,145,False
2023-09,2024-12,,,16,Referral,South East,45-54,False,Silver,Classic,11,22,False
2023-09,2024-12,,,16,Outbound,Scotland,45-54,False,Classic,Silver,11,88,False
2023-09,2023-10,2023-11,Unknown,2,Online,North,45-54,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Referral,Scotland,25-34,False,Gold,Gold,18,288,False
2023-09,2024-12,,,16,Referral,South East,18-24,False,Silver,Silver,11,176,False
2023-09,2024-12,,,16,Broker/IFA,North,35-44,False,Silver,Gold,18,260,False
2023-09,2024-08,2024-09,Unknown,12,Online,South East,25-34,False,Silver,Classic,11,44,True
2023-09,2024-12,,,16,Outbound,London,18-24,False,Gold,Platinum,28,398,False
2023-09,2024-04,,Unknown,8,Comparison Site,North,55-64,True,Silver,Silver,11,22,True
2023-09,2024-12,,,16,Comparison Site,Scotland,55-64,False,Gold,Gold,18,288,False
2023-09,2024-01,2024-02,Unknown,5,Online,London,45-54,False,Silver,Classic,11,33,True
2023-09,2024-12,,,16,Referral,London,35-44,False,Gold,Platinum,28,358,False
2023-09,2023-12,2024-01,Unknown,4,Outbound,Midlands,35-44,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Branch,North,35-44,False,Gold,Gold,18,288,False
2023-09,2024-12,,,16,Comparison Site,Scotland,55-64,True,Gold,Gold,18,180,False
2023-09,2023-09,2023-10,Unknown,1,Comparison Site,South East,35-44,True,Gold,Gold,0,0,True
2023-09,2024-12,,,16,Branch,North,25-34,True,Platinum,Platinum,28,200,False
2023-09,2024-12,,,16,Online,Midlands,35-44,False,Silver,Platinum,28,214,False
2023-09,2024-01,2024-02,Unknown,5,Online,North,35-44,False,Classic,Classic,11,11,True
2023-09,2024-05,,Unknown,9,Branch,South East,45-54,False,Platinum,Platinum,28,252,True
2023-09,2024-12,,,16,Outbound,Midlands,35-44,False,Platinum,Platinum,28,448,False
2023-09,2024-09,2024-10,Unknown,13,Branch,North,25-34,False,Silver,Silver,11,143,True
2023-09,2024-12,,,16,Broker/IFA,South East,18-24,False,Silver,Silver,11,176,False
2023-09,2024-12,,,16,Referral,South East,35-44,False,Platinum,Platinum,28,448,False
2023-09,2024-11,,Unknown,15,Comparison Site,South East,25-34,False,Silver,Silver,11,165,True
2023-09,2023-11,,Unknown,3,Comparison Site,South East,55-64,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Branch,Wales & NI,45-54,False,Platinum,Platinum,28,448,False
2023-09,2024-10,2024-11,Unknown,14,Comparison Site,South East,35-44,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Referral,Midlands,55-64,False,Gold,Silver,18,183,False
2023-09,2024-01,2024-02,Unknown,5,Branch,Wales & NI,25-34,False,Silver,Silver,11,55,True
2023-09,2024-03,,Unknown,7,Comparison Site,South East,55-64,False,Silver,Silver,11,77,True
2023-09,2024-05,2024-06,Unknown,9,Outbound,North,25-34,False,Silver,Gold,18,155,True
2023-09,2024-12,,,16,Branch,Scotland,25-34,False,Gold,Gold,28,328,False
2023-09,2024-01,2024-02,Unknown,5,Comparison Site,Midlands,25-34,True,Classic,Classic,0,0,True
2023-09,2024-03,,Unknown,7,Outbound,Wales & NI,25-34,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Online,London,25-34,False,Gold,Platinum,28,428,False
2023-09,2024-12,,,16,Branch,London,35-44,False,Platinum,Platinum,28,448,False
2023-09,2024-05,,Unknown,9,Outbound,North,18-24,False,Classic,Classic,0,0,True
2023-09,2023-09,2023-10,Unknown,1,Comparison Site,South East,35-44,True,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Outbound,North,25-34,False,Silver,Classic,11,88,False
2023-09,2024-12,,,16,Comparison Site,South East,25-34,True,Silver,Gold,18,180,False
2023-09,2024-11,2024-12,Unknown,15,Comparison Site,London,18-24,False,Silver,Silver,11,165,True
2023-09,2023-10,2023-11,Unknown,2,Comparison Site,South East,35-44,False,Classic,Classic,0,0,True
2023-09,2023-11,2023-12,Unknown,3,Comparison Site,South East,45-54,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Online,Scotland,25-34,False,Silver,Silver,11,176,False
2023-09,2024-12,,,16,Branch,North,45-54,False,Platinum,Gold,28,348,False
2023-09,2024-12,,,16,Referral,South East,45-54,False,Gold,Platinum,28,378,False
2023-09,2024-10,2024-11,Unknown,14,Comparison Site,Midlands,45-54,True,Silver,Gold,18,95,True
2023-09,2023-10,2023-11,Unknown,2,Online,Midlands,45-54,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Referral,North,18-24,False,Gold,Platinum,28,348,False
2023-09,2023-09,,Unknown,1,Outbound,Scotland,35-44,False,Classic,Classic,0,0,True
2023-09,2024-12,,,16,Outbound,South East,45-54,True,Silver,Silver,11,110,False
2023-09,2023-09,,Unknown,1,Branch,Wales & NI,35-44,False,Gold,Gold,18,18,True
2023-09,2023-12,2024-01,Unknown,4,Outbound,London,35-44,False,Gold,Gold,18,72,True
2023-09,2024-08,2024-09,Unknown,12,Broker/IFA,North,55-64,False,Silver,Classic,11,22,True
2023-09,2024-06,2024-07,Unknown,10,Comparison Site,Midlands,65+,True,Silver,Silver,11,44,True
2023-09,2023-10,2023-11,Unknown,2,Online,South East,18-24,False,Silver,Silver,11,22,True
2023-09,2024-12,,,16,Online,London,55-64,False,Gold,Silver,18,218,False
2023-09,2024-12,,,16,Broker/IFA,London,35-44,False,Platinum,Platinum,28,448,False
2023-09,2024-05,2024-06,Unknown,9,Comparison Site,Midlands,55-64,True,Classic,Classic,0,0,True
